P_PARTKEY,P_NAME,P_MFGR,P_BRAND,P_TYPE,P_SIZE,P_CONTAINER,P_RETAILPRICE,P_COMMENT
138128,sandy peach firebrick maroon black,Manufacturer#2,Brand#22,STANDARD POLISHED TIN,31,SM PACK,1166.12,atelets nag 
190552,cornflower rosy deep goldenrod medium,Manufacturer#3,Brand#31,PROMO BRUSHED NICKEL,10,SM JAR,1642.55,ly even requests.
190573,goldenrod lavender powder sienna lawn,Manufacturer#3,Brand#35,MEDIUM PLATED COPPER,44,MED JAR,1663.57,quests are along
138262,powder antique pale rosy beige,Manufacturer#2,Brand#23,ECONOMY ANODIZED BRASS,36,JUMBO BAG,1300.26,atterns. carefull
138283,red deep navy burlywood hot,Manufacturer#1,Brand#11,PROMO BRUSHED COPPER,5,LG PACK,1321.28,", ironic pack"
138295,papaya peach almond honeydew yellow,Manufacturer#2,Brand#22,SMALL BURNISHED NICKEL,1,LG CAN,1333.29,arefully. packa
52409,tan pink wheat coral sienna,Manufacturer#5,Brand#51,SMALL POLISHED TIN,42,MED CAN,1361.4,uriously ir
52420,smoke navy cyan floral midnight,Manufacturer#2,Brand#23,PROMO PLATED NICKEL,30,JUMBO PACK,1372.42,ic tithes e
52455,almond steel aquamarine rosy seashell,Manufacturer#1,Brand#14,STANDARD POLISHED STEEL,46,JUMBO CAN,1407.45,he bravely sly 
52459,powder lemon pink bisque turquoise,Manufacturer#4,Brand#42,MEDIUM PLATED STEEL,36,MED JAR,1411.45,lly speci
52557,magenta goldenrod sienna red coral,Manufacturer#3,Brand#34,STANDARD BURNISHED NICKEL,43,SM DRUM,1509.55,equests. 
82357,sky navy papaya antique snow,Manufacturer#2,Brand#25,MEDIUM BURNISHED COPPER,31,LG PKG,1339.35,iously bo
82461,chiffon hot bisque blue slate,Manufacturer#4,Brand#43,STANDARD PLATED TIN,44,JUMBO PACK,1443.46,bove the spec
82554,peach burnished powder gainsboro violet,Manufacturer#5,Brand#55,ECONOMY POLISHED STEEL,16,SM CASE,1536.55,y reg
82580,dark brown bisque purple pale,Manufacturer#4,Brand#44,MEDIUM ANODIZED BRASS,10,MED CASE,1562.58,s x-ray slyly care
82729,midnight coral black medium burlywood,Manufacturer#1,Brand#13,MEDIUM POLISHED BRASS,43,WRAP PKG,1711.72,according to
82779,snow lime olive dark medium,Manufacturer#4,Brand#43,LARGE PLATED STEEL,9,SM BOX,1761.77,f the ironic
82800,powder tomato azure chartreuse brown,Manufacturer#4,Brand#42,PROMO BURNISHED TIN,12,LG CASE,1782.8,furiously ironic 
83254,cornsilk navy brown smoke deep,Manufacturer#1,Brand#13,STANDARD ANODIZED BRASS,3,SM JAR,1237.25, requests 
83376,seashell navajo slate ivory beige,Manufacturer#1,Brand#12,ECONOMY BURNISHED NICKEL,23,JUMBO PKG,1359.37,rious epitaphs de
83384,dim cornsilk antique mint grey,Manufacturer#2,Brand#22,SMALL BRUSHED BRASS,37,JUMBO CAN,1367.38,d pint
83416,powder orange papaya royal lemon,Manufacturer#3,Brand#31,ECONOMY PLATED BRASS,4,SM CASE,1399.41, even depen
83560,peru wheat cyan cornsilk coral,Manufacturer#4,Brand#45,PROMO PLATED NICKEL,22,MED BAG,1543.56,ss package
83610,almond seashell beige lemon moccasin,Manufacturer#5,Brand#53,LARGE POLISHED TIN,49,JUMBO CASE,1593.61,hely even deposits
83835,peach medium violet navajo peru,Manufacturer#3,Brand#33,STANDARD ANODIZED STEEL,25,MED PACK,1818.83,y. final asy
83958,forest grey honeydew cream sky,Manufacturer#3,Brand#34,STANDARD ANODIZED BRASS,26,MED BAG,1941.95,ronic platelets. 
84121,aquamarine slate blue goldenrod red,Manufacturer#4,Brand#42,STANDARD ANODIZED TIN,3,LG CAN,1105.12,uickly regular
84128,chiffon powder moccasin turquoise dodger,Manufacturer#2,Brand#24,MEDIUM ANODIZED TIN,42,WRAP JAR,1112.12,ld deposit
84208,blue frosted almond sky seashell,Manufacturer#5,Brand#54,PROMO POLISHED NICKEL,19,WRAP DRUM,1192.2,t platele
84229,burlywood violet thistle sky misty,Manufacturer#2,Brand#22,SMALL ANODIZED NICKEL,49,LG PKG,1213.22,ial the
84309,navy antique blush steel plum,Manufacturer#5,Brand#54,MEDIUM ANODIZED BRASS,28,LG PKG,1293.3,r deposits
84613,light rose lemon maroon sienna,Manufacturer#4,Brand#41,STANDARD BRUSHED STEEL,9,MED JAR,1597.61,al deposits print
84639,plum honeydew aquamarine sienna rosy,Manufacturer#3,Brand#32,ECONOMY BURNISHED STEEL,27,SM CASE,1623.63,ious dependencies
84945,thistle beige snow deep magenta,Manufacturer#4,Brand#45,PROMO BRUSHED TIN,9,WRAP CASE,1929.94,nusual instructions.
85115,lawn thistle midnight puff metallic,Manufacturer#5,Brand#52,PROMO PLATED TIN,12,JUMBO CASE,1100.11,to th
85139,chiffon plum magenta navajo saddle,Manufacturer#4,Brand#41,STANDARD PLATED STEEL,33,MED CASE,1124.13,egula
85195,green salmon sienna orchid ghost,Manufacturer#5,Brand#52,LARGE BURNISHED NICKEL,43,WRAP CASE,1180.19, blithely ironic requ
85221,royal salmon dim mint ghost,Manufacturer#2,Brand#25,SMALL BRUSHED COPPER,32,WRAP JAR,1206.22,despi
85236,misty drab beige lime peru,Manufacturer#3,Brand#32,STANDARD BURNISHED BRASS,3,WRAP PKG,1221.23,ounts. ironic pac
85248,orange navajo frosted forest azure,Manufacturer#3,Brand#34,PROMO BURNISHED TIN,40,LG PACK,1233.24, pinto bea
85267,honeydew antique orchid chocolate cream,Manufacturer#5,Brand#53,STANDARD BRUSHED NICKEL,2,JUMBO CAN,1252.26,ts. carefully fina
85299,purple tan black mint linen,Manufacturer#5,Brand#55,LARGE BURNISHED TIN,10,SM CASE,1284.29,nag abov
85358,salmon olive gainsboro spring goldenrod,Manufacturer#4,Brand#44,PROMO POLISHED NICKEL,36,LG JAR,1343.35,odoli
85526,magenta white dark green goldenrod,Manufacturer#5,Brand#54,SMALL BRUSHED BRASS,3,MED PACK,1511.52,ts. closely special
52678,ghost purple seashell turquoise drab,Manufacturer#2,Brand#25,PROMO PLATED COPPER,45,WRAP CASE,1630.67,ons sleep fluffil
52884,smoke ghost lemon magenta cornflower,Manufacturer#3,Brand#32,STANDARD ANODIZED BRASS,34,MED JAR,1836.88,he sheaves
85705,red brown papaya ivory navajo,Manufacturer#1,Brand#12,LARGE PLATED STEEL,10,SM JAR,1690.7,ages: ironic 
52955,chartreuse gainsboro snow bisque tomato,Manufacturer#4,Brand#41,LARGE BURNISHED BRASS,35,JUMBO JAR,1907.95,nts. expre
52961,brown almond blue light tomato,Manufacturer#3,Brand#34,STANDARD BURNISHED STEEL,22,JUMBO PACK,1913.96,ackages after t
85831,violet wheat gainsboro linen orange,Manufacturer#5,Brand#53,PROMO PLATED COPPER,35,WRAP DRUM,1816.83,usly bold 
85876,slate dim cornsilk chiffon tan,Manufacturer#5,Brand#52,MEDIUM POLISHED COPPER,39,LG BAG,1861.87,. special t
53160,thistle khaki pale rosy cornsilk,Manufacturer#4,Brand#44,LARGE ANODIZED STEEL,47,JUMBO CAN,1113.16,l accounts solve c
86066,rose linen grey deep tan,Manufacturer#4,Brand#42,PROMO POLISHED COPPER,16,LG DRUM,1052.06,ial depo
86126,almond goldenrod coral black purple,Manufacturer#5,Brand#53,SMALL BRUSHED TIN,10,WRAP BAG,1112.12,ests. u
53359,yellow midnight maroon light salmon,Manufacturer#1,Brand#12,SMALL BURNISHED TIN,35,SM PKG,1312.35,ymptotes sleep s
53632,thistle ivory lace burnished sky,Manufacturer#1,Brand#14,PROMO PLATED TIN,2,SM BOX,1585.63,uickly 
53756,turquoise smoke khaki seashell aquamarine,Manufacturer#3,Brand#35,STANDARD PLATED COPPER,7,MED PKG,1709.75,p carefully. car
53757,indian misty saddle wheat chiffon,Manufacturer#2,Brand#21,STANDARD BURNISHED STEEL,50,WRAP JAR,1710.75,age quickly slyly
53876,gainsboro yellow peach aquamarine pale,Manufacturer#1,Brand#11,PROMO POLISHED BRASS,48,LG JAR,1829.87,s after the careful
53965,lawn chiffon ghost maroon cream,Manufacturer#1,Brand#12,MEDIUM ANODIZED NICKEL,15,LG PACK,1918.96,er pending courts afte
86816,antique goldenrod rosy papaya blush,Manufacturer#1,Brand#15,SMALL PLATED COPPER,42,JUMBO BOX,1802.81,inal packag
86883,cornflower bisque blue smoke cream,Manufacturer#1,Brand#14,MEDIUM BRUSHED BRASS,7,JUMBO BOX,1869.88,expres
86916,seashell beige almond cyan cornflower,Manufacturer#1,Brand#14,STANDARD POLISHED TIN,27,JUMBO DRUM,1902.91,ronic asymptotes
86938,blush smoke ghost dark frosted,Manufacturer#2,Brand#22,SMALL ANODIZED COPPER,47,MED BOX,1924.93,osits. fu
86948,cornflower orchid turquoise ghost honeydew,Manufacturer#5,Brand#54,PROMO POLISHED TIN,25,JUMBO CASE,1934.94,lar packages. ev
86969,papaya peru cornflower mint navy,Manufacturer#4,Brand#45,ECONOMY BRUSHED BRASS,15,JUMBO BOX,1955.96,", bold forges"
86983,almond navajo antique peach cornflower,Manufacturer#4,Brand#41,LARGE PLATED NICKEL,10,SM PKG,1969.98,thely according 
87058,plum azure cream light burnished,Manufacturer#5,Brand#52,PROMO BURNISHED TIN,24,WRAP CASE,1045.05,alongside
54217,powder tan orange lemon salmon,Manufacturer#2,Brand#21,SMALL BURNISHED BRASS,50,LG PKG,1171.21,y special excuses. 
54221,orchid rosy indian tan peach,Manufacturer#1,Brand#11,STANDARD BURNISHED STEEL,41,WRAP CASE,1175.22,y even accou
54233,burnished gainsboro light sky dim,Manufacturer#3,Brand#33,ECONOMY POLISHED COPPER,22,WRAP BOX,1187.23,rding t
87143,tan brown firebrick deep floral,Manufacturer#1,Brand#11,LARGE BRUSHED COPPER,3,WRAP BAG,1130.14, dolphins accordin
87145,linen lavender drab spring khaki,Manufacturer#4,Brand#41,PROMO ANODIZED NICKEL,44,SM BAG,1132.14,e furiously iro
54325,navy red mint cyan hot,Manufacturer#1,Brand#12,PROMO BRUSHED TIN,25,WRAP BAG,1279.32,ress depende
54328,lemon honeydew misty floral orchid,Manufacturer#3,Brand#34,SMALL POLISHED COPPER,37,WRAP BOX,1282.32,s. slyly express acco
87242,thistle blanched chiffon cornflower violet,Manufacturer#1,Brand#11,PROMO ANODIZED COPPER,16,SM BAG,1229.24,theodolites ru
87516,pink wheat snow chartreuse green,Manufacturer#4,Brand#43,PROMO PLATED COPPER,45,SM PACK,1503.51,s. doggedly regular
87561,chiffon white royal frosted rosy,Manufacturer#3,Brand#35,MEDIUM BRUSHED STEEL,23,JUMBO BOX,1548.56,nic pac
87680,slate linen midnight brown powder,Manufacturer#4,Brand#44,LARGE PLATED NICKEL,23,MED CAN,1667.68,ar ideas affix qu
87990,burlywood navy deep beige aquamarine,Manufacturer#5,Brand#52,ECONOMY ANODIZED TIN,14,LG CAN,1977.99,. fina
88025,thistle burnished seashell dodger ivory,Manufacturer#3,Brand#35,PROMO ANODIZED NICKEL,11,SM PKG,1013.02,l deposits are quick
88057,aquamarine smoke indian slate thistle,Manufacturer#5,Brand#54,LARGE ANODIZED STEEL,14,MED PACK,1045.05,eodolites
88085,orchid lemon royal metallic hot,Manufacturer#2,Brand#22,PROMO BURNISHED STEEL,26,SM PACK,1073.08,ss the furiously bold 
88232,lime moccasin aquamarine blue steel,Manufacturer#1,Brand#13,MEDIUM ANODIZED TIN,13,SM BAG,1220.23,ogged forges. stealthy
88353,lawn blush tan white magenta,Manufacturer#2,Brand#22,MEDIUM BRUSHED BRASS,44,LG PKG,1341.35,onic pack
88509,lemon white pale honeydew red,Manufacturer#4,Brand#43,MEDIUM BRUSHED BRASS,39,LG BAG,1497.5,ss deposits; car
88653,ghost lavender slate brown orange,Manufacturer#1,Brand#15,SMALL BURNISHED BRASS,5,JUMBO PACK,1641.65,fully specia
88798,rose wheat navy drab light,Manufacturer#1,Brand#13,PROMO BURNISHED COPPER,10,SM BAG,1786.79,"ross the ironic, pen"
88836,midnight seashell wheat chartreuse orchid,Manufacturer#2,Brand#24,LARGE BURNISHED STEEL,46,LG PKG,1824.83,ers about the 
88927,sienna purple indian royal brown,Manufacturer#4,Brand#44,LARGE PLATED BRASS,50,MED BAG,1915.92,es detect blithely. i
88981,pale smoke puff navy salmon,Manufacturer#4,Brand#44,ECONOMY ANODIZED NICKEL,10,LG CAN,1969.98,le multipl
89037,yellow blush papaya snow chartreuse,Manufacturer#3,Brand#35,STANDARD PLATED STEEL,12,JUMBO BOX,1026.03,blithely special
89058,cyan floral burnished coral orange,Manufacturer#2,Brand#22,ECONOMY POLISHED NICKEL,26,SM CAN,1047.05,es. unusua
89241,lemon turquoise moccasin cyan lavender,Manufacturer#5,Brand#52,PROMO BURNISHED NICKEL,7,WRAP DRUM,1230.24,final requests against
89361,salmon chocolate olive lemon royal,Manufacturer#4,Brand#43,SMALL BRUSHED COPPER,17,MED JAR,1350.36,furiously eve
89367,sienna blush brown peach light,Manufacturer#4,Brand#41,STANDARD PLATED COPPER,49,JUMBO PACK,1356.36,. furiously final pack
54539,blush deep gainsboro blanched wheat,Manufacturer#1,Brand#12,MEDIUM POLISHED COPPER,29,LG JAR,1493.53,osits? carefu
54730,violet goldenrod honeydew wheat metallic,Manufacturer#3,Brand#35,STANDARD BRUSHED STEEL,11,MED BOX,1684.73, packag
54733,bisque plum beige honeydew puff,Manufacturer#2,Brand#25,PROMO PLATED COPPER,48,SM BAG,1687.73,ages. carefully 
89654,spring rosy thistle tan pale,Manufacturer#3,Brand#35,ECONOMY POLISHED BRASS,30,MED BAG,1643.65,platelets. re
89712,white cream tomato beige medium,Manufacturer#4,Brand#43,LARGE POLISHED TIN,31,JUMBO JAR,1701.71,are blithely 
89794,honeydew dodger misty dark almond,Manufacturer#5,Brand#54,LARGE BURNISHED TIN,41,SM CASE,1783.79,ar pa
89851,peach forest moccasin grey burnished,Manufacturer#3,Brand#32,MEDIUM PLATED NICKEL,17,LG CAN,1840.85,furiously silent decoy
90124,misty light ghost lime papaya,Manufacturer#2,Brand#23,STANDARD PLATED STEEL,17,LG DRUM,1114.12,haggle carefully f
90149,sky thistle orange maroon seashell,Manufacturer#5,Brand#52,MEDIUM BRUSHED TIN,37,LG PKG,1139.14,re blithely ironic do
55258,tomato blanched chiffon blush smoke,Manufacturer#3,Brand#34,LARGE ANODIZED COPPER,34,JUMBO BAG,1213.25,wake caref
90178,steel ghost wheat chocolate cream,Manufacturer#1,Brand#11,STANDARD BRUSHED STEEL,48,SM JAR,1168.17,"ding, speci"
90220,azure peach tan brown maroon,Manufacturer#3,Brand#33,PROMO BRUSHED BRASS,39,JUMBO BOX,1210.22,y unusual reques
55435,hot puff light papaya goldenrod,Manufacturer#3,Brand#31,LARGE PLATED BRASS,46,LG PKG,1390.43,uctions nag. slyl
90392,peach hot coral yellow pale,Manufacturer#3,Brand#35,LARGE ANODIZED STEEL,9,SM DRUM,1382.39,e slyly acr
90533,metallic goldenrod slate purple moccasin,Manufacturer#2,Brand#23,LARGE BURNISHED STEEL,42,LG JAR,1523.53,"al, final theodolite"
90578,orange blush rosy wheat rose,Manufacturer#4,Brand#41,MEDIUM BRUSHED BRASS,24,SM BOX,1568.57,ages are
55673,bisque ghost grey orange cyan,Manufacturer#3,Brand#34,ECONOMY PLATED NICKEL,36,LG DRUM,1628.67, ruthless account
55680,yellow cyan navy peru goldenrod,Manufacturer#3,Brand#32,PROMO POLISHED TIN,14,WRAP PKG,1635.68,cajole furiou
55714,sandy red orchid olive azure,Manufacturer#5,Brand#52,ECONOMY BRUSHED COPPER,4,JUMBO CAN,1669.71,ily ironic
90631,snow tan wheat lawn seashell,Manufacturer#2,Brand#23,PROMO PLATED COPPER,15,WRAP CAN,1621.63, the spe
90681,papaya deep peru brown cornsilk,Manufacturer#3,Brand#31,MEDIUM BURNISHED TIN,17,SM CASE,1671.68,are slyly after the sl
55802,peach indian olive ghost blanched,Manufacturer#2,Brand#23,PROMO PLATED COPPER,49,MED BAG,1757.8,e. fina
90840,navajo rose cyan khaki chartreuse,Manufacturer#4,Brand#42,STANDARD ANODIZED COPPER,30,JUMBO PKG,1830.84,hely regular patterns
90865,cornsilk forest hot lime navy,Manufacturer#2,Brand#25,LARGE ANODIZED STEEL,30,JUMBO CAN,1855.86,ng esc
55992,yellow firebrick lawn lemon smoke,Manufacturer#5,Brand#51,ECONOMY POLISHED STEEL,9,MED JAR,1947.99, the sl
56119,peach lavender sky peru dim,Manufacturer#3,Brand#33,MEDIUM ANODIZED TIN,14,SM BAG,1075.11,carefully express
56253,grey forest coral royal pale,Manufacturer#2,Brand#25,ECONOMY PLATED TIN,14,LG BAG,1209.25,ross the ide
56260,honeydew maroon indian brown cornflower,Manufacturer#4,Brand#43,SMALL BRUSHED TIN,41,JUMBO BAG,1216.26, quickly bold plat
56324,burnished green peach aquamarine azure,Manufacturer#4,Brand#45,LARGE BURNISHED BRASS,33,MED BOX,1280.32, final request
91286,puff midnight tan drab yellow,Manufacturer#5,Brand#55,PROMO BURNISHED NICKEL,13,JUMBO BAG,1277.28,lar packages wak
91346,pink khaki sienna midnight white,Manufacturer#3,Brand#34,LARGE PLATED NICKEL,4,MED CAN,1337.34, the furiousl
56603,cornsilk white rosy firebrick midnight,Manufacturer#4,Brand#41,LARGE ANODIZED BRASS,36,JUMBO DRUM,1559.6, instructions cajo
91477,cornflower chartreuse dim indian misty,Manufacturer#3,Brand#31,MEDIUM PLATED COPPER,38,JUMBO JAR,1468.47,pecial dep
56637,ghost seashell aquamarine navy saddle,Manufacturer#1,Brand#15,PROMO ANODIZED TIN,2,LG CAN,1593.63,ecoys engage after
56668,royal khaki olive burnished wheat,Manufacturer#5,Brand#55,PROMO BURNISHED STEEL,23,JUMBO PACK,1624.66,ts maintain after th
56697,slate deep midnight olive tomato,Manufacturer#2,Brand#25,SMALL ANODIZED COPPER,32,JUMBO BOX,1653.69,osits haggle quic
56792,chartreuse burlywood pink misty cornsilk,Manufacturer#2,Brand#21,ECONOMY ANODIZED TIN,27,JUMBO DRUM,1748.79,uriously specia
91760,mint slate antique peru tomato,Manufacturer#2,Brand#22,ECONOMY BRUSHED COPPER,35,LG PKG,1751.76,lithely final ideas s
91772,pink cornflower indian orange bisque,Manufacturer#2,Brand#24,SMALL ANODIZED NICKEL,9,JUMBO PACK,1763.77,sits 
56838,white purple royal ivory honeydew,Manufacturer#3,Brand#35,STANDARD BURNISHED COPPER,45,WRAP PKG,1794.83,ss ideas. sly
56856,seashell deep violet saddle white,Manufacturer#5,Brand#54,PROMO BURNISHED TIN,45,SM PKG,1812.85,ts alongside
91934,lemon burlywood pink white almond,Manufacturer#5,Brand#53,SMALL POLISHED TIN,8,LG CAN,1925.93,"ns. idle, silent"
91970,rose moccasin salmon forest mint,Manufacturer#3,Brand#35,PROMO BRUSHED STEEL,32,MED CAN,1961.97,t ideas. final pl
92049,navajo honeydew lime cornflower burlywood,Manufacturer#1,Brand#12,SMALL BRUSHED STEEL,1,SM CASE,1041.04, carefully eve
92060,sky smoke aquamarine tomato burnished,Manufacturer#5,Brand#51,STANDARD PLATED TIN,46,LG PKG,1052.06,eep quickly bold d
57247,honeydew moccasin burlywood thistle peach,Manufacturer#3,Brand#34,MEDIUM BURNISHED STEEL,18,WRAP JAR,1204.24,eques
57296,pink spring sky navy beige,Manufacturer#5,Brand#51,STANDARD POLISHED NICKEL,42,LG JAR,1253.29,blithe instru
57471,khaki coral floral cornsilk slate,Manufacturer#4,Brand#41,STANDARD PLATED STEEL,49,MED CASE,1428.47,ong the slyly
92387,beige ghost thistle burnished misty,Manufacturer#1,Brand#12,MEDIUM ANODIZED BRASS,6,WRAP PKG,1379.38,onic packages haggle.
57522,grey saddle papaya goldenrod chiffon,Manufacturer#3,Brand#34,MEDIUM POLISHED BRASS,30,LG BAG,1479.52,e furio
57524,forest lace cornsilk royal green,Manufacturer#4,Brand#43,SMALL BRUSHED TIN,3,JUMBO PKG,1481.52,thely special
57573,tan plum blush peru blanched,Manufacturer#5,Brand#55,ECONOMY BRUSHED NICKEL,17,SM PKG,1530.57,to the f
92509,violet goldenrod black rose salmon,Manufacturer#2,Brand#23,LARGE ANODIZED NICKEL,31,LG JAR,1501.5,thely. carefully ir
92706,khaki lime dodger lawn cornflower,Manufacturer#4,Brand#42,PROMO BURNISHED NICKEL,49,LG DRUM,1698.7,furious
92717,blush drab chiffon snow blanched,Manufacturer#1,Brand#14,MEDIUM PLATED TIN,18,MED BOX,1709.71, ironic reque
92756,spring beige floral metallic dim,Manufacturer#1,Brand#14,STANDARD POLISHED BRASS,44,MED BOX,1748.75,final acc
57909,moccasin mint wheat cornflower white,Manufacturer#2,Brand#24,ECONOMY PLATED STEEL,16,WRAP PACK,1866.9,nts according to 
92927,burlywood indian mint purple violet,Manufacturer#2,Brand#25,PROMO POLISHED NICKEL,2,MED DRUM,1919.92,"ial, silent deposit"
92976,medium grey brown orange forest,Manufacturer#3,Brand#35,PROMO BRUSHED NICKEL,50,MED JAR,1968.97,ess ideas. 
92990,frosted firebrick lace olive cornflower,Manufacturer#5,Brand#53,MEDIUM POLISHED BRASS,46,MED PKG,1982.99,ously even packages. 
58057,indian yellow orchid moccasin goldenrod,Manufacturer#4,Brand#44,MEDIUM BURNISHED TIN,13,SM PKG,1015.05,ously aga
58121,snow tan chartreuse sienna honeydew,Manufacturer#1,Brand#12,MEDIUM POLISHED STEEL,24,LG CASE,1079.12,yly. fluffily bol
93015,sky lawn magenta violet dodger,Manufacturer#3,Brand#35,LARGE ANODIZED NICKEL,50,LG PACK,1008.01,ual excuses. regular
93082,chocolate puff sky chartreuse ivory,Manufacturer#3,Brand#32,LARGE BURNISHED NICKEL,7,LG BAG,1075.08,aggle according to 
93095,thistle yellow navajo lavender powder,Manufacturer#5,Brand#54,PROMO BURNISHED TIN,14,JUMBO BAG,1088.09,dolites cajole 
93106,chiffon khaki steel lavender metallic,Manufacturer#2,Brand#23,ECONOMY PLATED BRASS,11,WRAP CAN,1099.1,ously pending wate
58201,lace lawn burlywood moccasin cornsilk,Manufacturer#1,Brand#15,MEDIUM POLISHED COPPER,20,MED PACK,1159.2,refull
93173,dodger burnished pale cornsilk dim,Manufacturer#1,Brand#15,ECONOMY PLATED STEEL,31,JUMBO PACK,1166.17,egularly in pla
93243,violet smoke navajo navy dodger,Manufacturer#5,Brand#54,LARGE BRUSHED STEEL,40,MED PKG,1236.24,pending patterns sle
93298,metallic mint lavender smoke dodger,Manufacturer#2,Brand#25,LARGE BRUSHED BRASS,40,LG JAR,1291.29,liers are qui
93346,rosy purple slate smoke green,Manufacturer#3,Brand#31,PROMO ANODIZED TIN,18,WRAP CASE,1339.34,d the bold requests.
93412,misty lace steel beige blue,Manufacturer#1,Brand#11,ECONOMY ANODIZED BRASS,13,JUMBO DRUM,1405.41,out the stealt
93493,ghost misty black thistle cornsilk,Manufacturer#3,Brand#33,STANDARD ANODIZED TIN,37,WRAP CASE,1486.49, fluffily alon
